line,Unnamed: 0,filename,sentence,idx,CIDADE,CIDADE_DOS_ESTADOS_UNIDOS,CIDADE_GRANDE,ENTIDADE_TERRITORIAL_ARTIFICIAL,FREGUESIA_DE_PORTUGAL,HUMANO,MUNICÍPIO_DE_PORTUGAL,PAÍS,REVISTA,SEDE_DE_CONDADO,SUM
40,911,Kiribati.txt,Ilhas da Linha do Sul (Southern Line Islands),774,0,0,0,0,0,0,0,0,0,0,0
6,888,Kiribati.txt,| bandeira=Image:Flag of Kiribati.svg|100px,104,0,0,0,0,0,0,0,0,0,0,0
24,903,Kiribati.txt,As Ilhas Gilbert situam-se todas no fuso horário UTC+12.,530,0,0,0,0,0,0,0,0,0,0,0
42,912,Kiribati.txt,"Kiribati permaneceu desabitado durante os 2 mil anos que precederam o contato europeu. Sob o regime de colônia britânica, ficaram conhecidas como Ilhas Gilbert. O Reino Unido concedeu autonomia ao páis em 1971 e independência em 1979. O nome Kiribati em inglês é pronunciado Kiri-bãss, o que é o mais próximo possível de Gilberts. Porém, em i-kiribati, o idioma nativo, se pronuncia kiribati mesmo, conforme pode ser ouvido em seu hino nacional.",799,0,0,0,0,0,0,0,0,0,0,0
10,892,Kiribati.txt,| área=total: 811 km&lt;sup&gt;2&lt;/sup&gt;,219,0,0,0,0,0,0,0,0,0,0,0
17,924,Ko_Tao.txt,"Quase em qualquer época do ano, exceto novembro, pode-se mergulhar em Ko Tao. A visibilidade média é de cerca de 15-20 m. Em novembro a visibilidade é reduzida para 5 m devido os fortes ventos e ondas.",391,0,0,0,0,0,0,0,0,0,0,0
19,925,Ko_Tao.txt,"Uma enorme seleção de comida tailandesa está disponível, incluindo muitos frutos do mar. Peixe assado é um dos favoritos. Como uma grande parte da população são expatriados, você encontrará muitas outras culinárias também. Os preços em 2011 variavam de 60 baht para um prato de arroz frito até 250 baht para uma bela posta de peixe grelhado em um restaurante decente.",446,1,0,0,0,0,0,0,0,0,0,1
7,919,Ko_Tao.txt,"Os aeroportos mais próximos estão em Chumphon, Ko Samui e Surat Thani. Ko Tao pode ser alcançado por numerosos ferry e serviços de catamarã de alta velocidade.",119,0,0,0,0,0,0,0,0,0,0,0
5,918,Ko_Tao.txt,"Ko Tao era anterirmente um lugar de detenção para prisioneiros políticos. Hoje é um ótimo lugar para mergulhadores ou pessoas que querem ficar longe da agitação de Ko Samui ou o caos da Full Moon Party em Ko Pha Ngan. A ilha é voltada mais para mergulhadores relativamente ricos que mochileiros procurando gastar pouco. Assim, você não vai encontrar barracas de comida barata aqui. Há uma ampla variedade de locais de mergulho e lojas de equipamentos de mergulho, escolas de mergulho escolas e resorts. Outras atividades além do mergulho estão aumentando e as opções de comida e vida noturna são algumas das melhores do Golfo da Tailândia.",77,0,0,0,0,0,0,0,0,0,0,0
3,917,Ko_Tao.txt,"Ko Tao, literalmente Ilha da Tartaruga, é uma ilha na costa central do Tailândia|Golfo da Tailândia.",8,0,0,0,0,0,0,0,0,0,0,0
13,922,Ko_Tao.txt,"Cursos de mergulho livre e apneia são geralmente dados através de cursos da AIDA, SSI e Apnea Academy.",304,0,0,0,0,0,0,0,0,0,0,0
15,923,Ko_Tao.txt,"O Mergulho é a atração maior em Ko Tao. Mergulho em Ko Tao é fácil, divertido, e você pode ver tartarugas, arraias, barracudas, grande quantidade de peixes pequenos, e tubarões. Há uma pequena chance de ver um tubarão-baleia.",347,0,0,0,0,0,0,0,0,0,0,0
9,920,Ko_Tao.txt,Voos internacionais também operam diretamente para Ko Tao.,195,0,0,0,0,0,0,0,0,0,0,0
11,921,Ko_Tao.txt,"Há uma estrada principal que corre de norte a sul na ilha ligando Sairee, Mae Haad, e Chalok, com muitas estradas menores se ramificando fora dela. Algumas estradas conduzem a pequenas montanhas pequenas situadas no meio da ilha porem podem tornar-se intransitáveis ​​após a chuva, e podem desafiar mesmo a um motorista hábil. Se você está procurando uma aventura, as estradas de terra são um bom lugar para encontrá-lo. Também estar ciente de que as distâncias podem ser bastante enganadoras devido à qualidade e alterações de elevação da trilha. A partir de outubro de 2016 muitas das estradas de terra estão sendo cobertas por concreto.",248,0,0,0,0,0,0,0,0,0,0,0
9,929,Korolev.txt,"As estações de trem Podlipki Dachnie e Bolshevo estão situadas dentro de cidade propriamente dita. Tome electrichkas para Bolshevo da  estação ferroviária Yaroslavskii de Moscou. A região famosa de dachas começa ainda no sentido de Schiolkovo. Tenha em mente que os trens para Detskaya e Fryazino vão em direção diferente de Bolshevo, e você precisa diferenciar os trens com destino a Fryazino (Фрязино) e Fryazevo (Фрязево) - estes são destinos completamente diferentes. Todos os anúncios na estação de trem Yaroslavskii pronunciam, claramente e especificamente, estas estações, basta ouvir atentamente para eles.",200,0,0,0,1,0,1,0,0,0,0,2
3,926,Korolev.txt,"Korolev (Королёв; também transliterada Korolyov) é uma cidade de médio porte, ao norte da província de Moscou. A cidade é mais conhecida como a capital espacial da Rússia, o Berço da Exploração do Espaço Sideral, uma vez que era o centro nervoso do programa espacial soviético. Foi anteriormente um local de dachas para a elite local, um local de férias para todos os tipos de russos famosos (por exemplo, Anton Chekhov, Vladimir Lenin, Anna Akhmatova, Boris Pasternak, Marina Tsvetaeva, etc.) A cidade hoje se tornou um dos locais residenciais mais desejados fora de Moscou.",19,0,0,0,1,0,0,0,0,0,0,1
7,928,Korolev.txt,"Pela estrada M8. A cidade começa desde a estrada, para a direita dela, em frente a Mitischi.",122,0,0,0,1,0,0,0,0,0,0,1
13,931,Korolev.txt,"Dois quilômetros da cidade para o sul, na área de conservação do parque nacional Ilha das Renas fica Torfyanka, também conhecido como Bike-Lake - um lugar popular para os ciclistas da região de Moscou. A partir da cidade, pode ser alcançado pelo ônibus № 7,que sai da estação Bolshevo, pare na estação final Turfa (Торфопредприятие).",312,0,0,0,1,0,0,0,0,0,0,1
11,930,Korolev.txt,"Pegue o ônibus 392 ou 565, da estação de metrô VDNKh em Moscou. Tenha em mente os congestionamentos na M8 para todos esses ônibus, mesmo que eles se tornem menos grave após a abertura de vários níveis de intercâmbios de tráfego na M8, entre Mytishchi e Korolev.",261,0,0,0,0,0,0,0,0,0,0,0
5,927,Korolev.txt,"Foi originalmente fundada como Kaliningrado (Калининград) em 1938, para ser o principal centro soviético para a produção de armas antitanque e de defesa antiaérea. Em 1946, no rescaldo da II Guerra Mundial, a fábrica de artilharia foi reformulada para a produção de foguetes, veículos lançadores e naves espaciais, sob a orientação do cientista russo Sergei Korolev, que previu, consolidou e orientou as atividades de muitas pessoas do programa de exploração espacial soviético (ele era oficialmente referido, nessa época, como Supremo Chefe Designer; sua verdadeira identidade só foi revelada ao público após sua morte). A fábrica mais tarde se tornou conhecida como RKK Energia. O Centro de Controle de Missão também está localizada em Korolev. Enquanto o veículo espacial Vostok estava sendo desenvolvido, este centro de pesquisa (uma cidade fechada, como muitas da União Soviética) foi designado com os códigos NII-88 ou POB 989. Em julho de 1996, a cidade foi rebatizada em homenagem a Sergei Korolev, que morrera em 1966. Desde 1997, Korolev já sediou os Jogos Olímpicos Internacionais Espaciais, uma competição anual para os jovens, para promover a investigação espacial.",82,0,0,0,1,0,0,0,0,0,0,1
5,933,Krabi.txt,"Dada a sua importância como um centro turístico, há muitas conexões diretas por via aérea, rodoviária e marítima, mas a estação ferroviária mais próxima está em Surat Thani.",91,0,0,0,0,0,0,0,0,0,0,0
13,937,Krabi.txt,"Existem vários autocarros diários diurnos e noturnos que conectam a cidade com Banguecoque (tel. +66 2 4351199, 12 horas, 600-900 baht).",305,0,0,0,1,0,0,0,0,0,0,1
3,932,Krabi.txt,"Krabi é a capital da província de mesmo nome, ela é visitada principalmente a caminho das praias vizinhas de Had Yao, Ao Nang ou Rai Leh. Krabi é 784 quilômetros de sul de Banguecoque",22,0,0,0,0,0,0,0,0,0,0,0
9,935,Krabi.txt,"Ônibus com ar condicionado ligam o aeroporto com a cidade (90 baht), e também com Ao Nang (150 baht). Ônibus atendem todos os vôos que chegam e vai deixá-lo em frente ao Tribunal Provincial de Krabi.",197,0,0,0,1,0,0,0,0,0,0,1
15,938,Krabi.txt,"À noite, há um charmoso mercado noturno perto do calçadão ao lado dos cais. A comida é boa e barata, com influência muçulmana. De vez em quando a cidade organiza shows em um pequeno palco próximo ao mercado.",344,0,0,0,1,0,0,0,0,0,0,1
7,934,Krabi.txt,"O Aeroporto Internacional de Krabi (KBV) fica a cerca de 15 km do centro da cidade, 40 km da praia de Ao Nang e 23 km de Had Yao. Os impostos de partida nacionais e internacionais estão incluídos no preço do voo e não devem ser pagos no aeroporto.",125,0,0,0,1,0,0,0,0,0,0,1
17,939,Krabi.txt,"Um mercado ainda melhor pode ser encontrado em Maharaj Soi 10 no centro da cidade. Este mercado frutas frescas e muito de autêntica comida caseira. Apenas alguns lugares têm menus, caso contrário, aponte o que você quer e aprecie a comida. Este mercado não vende álcool. Há também o novo mercado noturno na Walking Street, entre a pequeno centro comercial Vogue e o hotel Vieng Thong, (apenas de sexta a domingo das 17:00 as 22:00) que vende comida e itens gerais, como roupas e artesanato.",404,0,0,0,1,0,0,0,0,1,0,2
11,936,Krabi.txt,"O terminal ônibus de Krabi está aproximadamente 5 quilômetros ao norte do centro de cidade. É uma das melhores estações de ônibus da Tailândia: é limpo, tem sinalização bilíngüe, um bom café, e com muitas opções de transporte local (táxi de motocicleta, songthaew, táxi e minivan) e Wi-Fi gratuito. (Atualizado em janeiro de 2016)",256,0,0,0,1,0,0,0,0,0,0,1
20,949,La_Paz.txt,"Downhill, descida de de bike (aproximadamente 63km), onde começa na neve (a -2ºC) e chega na floresta boliviana (a 27ºC). Esse passeio é feito por quase todas as agências em La Paz.",462,0,0,0,0,0,0,0,0,1,0,1
14,946,La_Paz.txt,"A maioria das cidades de médio porte tem linhas regulares de ônibus para La Paz, que chegam ao terminal na avenida Ismael Montes. Chegam ônibus também de diversas localidades do Peru (assim como da região boliviana do Lago Titicaca), na praça em frente ao Cemitério Geral. Na maior parte do ano, as ligações com o extremo norte do país só são possíveis através do Brasil (estados de Rondônia e Acre (Brasil)|Acre).",331,0,0,0,0,0,0,0,0,0,0,0
3,940,La_Paz.txt,"La Paz é a capital administrativa e sede do governo da Bolívia. Situada a 3900 m de altitude, é a capital mais elevada do mundo.",27,0,0,0,0,0,0,0,0,0,0,0
18,948,La_Paz.txt,"É o meio mais racional de andar no trânsito caótico da cidade. Como não há taxímetros, o preço deve ser combinado previamente. Os recepcionistas dos hotéis podem dar uma base das tarifas praticadas, bem como podem também indicar um motorista de confiança para levar você a tudo que é lugar. Normalmente, dentro da cidade, as corridas vão de 5 Bs. a 20 Bs.",424,1,0,0,1,0,0,0,0,0,0,2
6,942,La_Paz.txt,A cidade de La Paz foi fundada em 20 de outubro de 1548 por Don Alonzo de Mendonza que foi enviado pelo rei da Espanha especialmente para acabar com a disputa ferrenha entre os espanhóis Francisco Pizarro e Diego de Almagro.,111,0,0,0,0,0,0,0,0,0,0,0
22,950,La_Paz.txt,"Nenhum policial tem autoridade para pedir passaporte na rua. Se isso acontecer, grite por socorro, porque é um tipo de assalto, embora não seja muito comum.",503,0,0,0,0,0,0,0,0,0,0,0
10,944,La_Paz.txt,"O Aeroporto de El Alto, na cidade vizinha de mesmo nome, recebe voos domésticos e internacionais.",209,0,0,0,1,0,0,0,0,0,0,1
24,951,La_Paz.txt,Taxa aeroportuária ínternacional: US$25.,533,0,0,0,0,0,0,0,0,0,0,0
12,945,La_Paz.txt,A cidade não tem mais linhas de trens de passageiros,268,0,0,0,1,0,0,0,0,0,0,1
16,947,La_Paz.txt,"Há dois tipos de transportes coletivos na cidade: os ônibus, de carrocerias com design bastante antigo e pinturas coloridas, são chamados de micro e custam pouco mais de 1 Boliviano; e as vans, ou mini buses, que custam um pouco mais caro e têm um cobrador gritando o itinerário, o que lembra muito o transporte clandestino do Brasil. Pode-se subir e descer de ambos em qualquer local, bastando dar sinal na rua ou pedir ao motorista para bajar.",372,0,0,0,1,0,1,0,0,0,0,2
8,943,La_Paz.txt,"Segundo Renan Ibañez a cidade foi inicialmente fundada em um outro local a alguns quilômetros por Don Alonzo. Um chefe da igreja cristã o convenceu a estabelecer a sede no vale, onde atualmente se encontra o centro de La Paz.O chefe religioso apresentou três fortes razões para tal mudança, dentre elas o clima e a existência de um rio onde se encontrava ouro com facilidade. Assim, Don Alonzo convecido, refundou La Paz (Nuestra Señora de La Paz), 3 dias depois no atual local.",168,0,0,0,1,0,0,0,0,1,0,2
5,941,La_Paz.txt,A cidade foi construída dentro de um cânion formado no altiplano. A visão da cidade a caminho do aeroporto é deslumbrante.,59,0,0,0,1,0,0,0,0,0,0,1
17,959,Lalibela.txt,"Pode arranjar um guia licenciado no posto de turismo de Lalibela por 150 birr/dia. Estes guias estão bem treinados e tem um excelente conhecimento das igrejas, bem como boas relações com os sacerdotes. Guias não-licenciados irão abordá-lo um pouco por toda a aldeia, mas estes sabem pouco das igrejas e devem ser evitados.",383,0,0,0,0,0,0,0,0,0,0,0
15,958,Lalibela.txt,"Se a ideia não lhe agradar, pode usar um dos mini-autocarros que circulam na cidade. Normalmente pode encontrá-los à porta do aeroporto. Existem também algumas carruagens. Conduzir em Lalibela é um pesadelo - nem pense nisso. Tem poucos veículos motorizados, nenhuma bomba de gasolina e apenas uma rua pavimentada - do aeroporto ao centro da cidade. Não existe transporte público na cidade.",356,0,0,0,1,0,1,0,0,0,0,2
19,960,Lalibela.txt,"Esta pequena aldeia é conhecida em todo o mundo pelas suas igrejas monolíticas, construídas no reinado de Lalibela, consideradas Património Mundial. Ao contrário de certos mitos, as igrejas de Lalibela não foram construídas com a ajuda dos Templários; foram construídas apenas pela civilização medieval etíope. No entanto, existe alguma controvérsia quanto a como foram construídas igrejas. Alguns académicos acreditam que as igrejas foram construídas antes de Lalibela e que Lalibela só lhes deu o seu nome.",437,0,0,0,0,0,0,0,0,0,0,0
3,952,Lalibela.txt,"Lalibela é uma cidade e centro de peregrinação na Etiópia. É famosa pelas suas 11 igrejas escavadas na rocha, declaradas Patrimônio da Humanidade.",37,0,0,0,1,0,0,0,0,0,0,1
13,957,Lalibela.txt,"A cidade não é muito grande; andar é uma boa maneira de circular, e segura (embora as pessoas possam olhar para você estranhamente ou com diversão). Algumas crianças podem tentar meter conversam ou mesmo pedir dinheiro. A cidade é um pouco montanhosa, mas não deve ter dificuldades em caminhar. Ir às igrejas, no entanto, requer alguma destreza. Os degraus podem ser íngremes e tortos. Pode contratar um guia (ver secção #Veja|Veja) para o conduzir pela cidade e mostrar as vistas.",306,0,0,0,1,0,0,0,0,0,0,1
31,966,Lalibela.txt,"Existem várias lojas de lembranças no aeroporto. Algumas são geridas por pessoas simpáticas e prestáveis (outras nem por isso) e tem preços razoáveis, que podem ser regateados. Podem não ser os preços mais baixos, mas tem uma boa selecção de lembranças e alguns bons postais.",650,0,0,0,0,0,0,0,0,0,0,0
9,955,Lalibela.txt,"Normalmente é possível ir de/para Bahrir Dar de autocarro num dia, mudando de autocarros na aldeia de Gashena, a aproximadamente duas horas de Lalibela. Se estiver a viajar para ou de Gondar de autocarro, vai ter que passar a noite nalgum sítio.",203,0,0,0,0,1,0,0,0,0,0,1
11,956,Lalibela.txt,"A viagem desde Gondar demora cerca de 13 horas numa estrada muito má e poeirenta. A estrada está a ser melhorada, por chineses, mas actualmente (Abril 2008) NÃO há uma estrada alcatroada para Lalibela. O único pedaço de estrada alcatroada na cidade vai do aeroporto à cidade.",227,0,0,0,1,0,0,0,0,0,0,1
29,965,Lalibela.txt,"Não é muito difícil encontrar lojas de lembranças e presentes em Lalibela, pois estão espalhadas por toda a cidade. Algumas lojas vendem objetos bastante interessantes, como cruzes antigas, bíblias antigas (possivelmente escritas em Geez, a antiga linguagem da Etiópia; o que quer dizer que tem por volta de 100 anos!). Mas ao comprar coisas antigas, tenha cuidado; é ilegal levar antiguidades para fora da Etiópia sem antes obter uma autorização do Museu Nacional de Adis Abeba. A maior parte das cruzes e bíblias à venda provavelmente não são antiguidades, por isso não é necessário se preocupar. Mas tudo o que tenha mais de cem anos, seja moedas, cruzes ou bíblias requerem uma autorização para exportar.",619,0,0,0,1,0,0,0,0,0,0,1
21,961,Lalibela.txt,"As igrejas estão abertas das 9h00 às 13h00 horas, e depois das 14h00 às 17h00 horas. É necessário tirar os sapatos ao entrar na igreja - é desrespeitoso entrar calçado. Existem 12 igrejas e uma capela agrupadas em três grupos, excepto uma que se encontra mais distante do resto:",477,0,0,0,0,0,0,0,0,0,0,0
33,967,Lalibela.txt,"É frequente todos os hotéis estarem esgotados durante o Festival de Timket (Janeiro; veja #Faça|Faça) e durante o Natal, por isso é melhor fazer reservas com seis meses de antecedência pelo menos. No entanto, os preços dos quartos durante esta altura aumentam muito. Se chegar durante um festival sem reservas, arrisca-se a não ter onde dormir. No entanto, se tiverem espaço, acaba por pagar menos do que se fizesse uma reserva.",692,0,0,1,0,0,0,0,0,1,0,2
5,953,Lalibela.txt,"Lalibela tem um aeroporto (, ) com voos pelo menos uma vez por dia, operados pela Ethiopian Airlines. Muitas vezes são vendidos mais bilhetes que lugares: assegure-se que confirma o seu lugar com um dia de antecedência e apareça no aeroporto a tempo! Os voos podem também ser adiados ou cancelados à última da hora por causa do tempo ou por questões técnicas. O aeroporto tem tamanho médio. Para uma cidade com Lalibela, o aeroporto parece grande demais. É necessário ter pelo menos 30 minutos em mini-autocarros (40 birrs por pessoa, em 2008) para chegar ao centro da cidade.",71,0,0,0,1,0,1,0,0,0,0,2
7,954,Lalibela.txt,"Existe um autocarro todos os dias desde Adis Abeba. É uma viagem de dois dias com uma paragem de uma noite em Dessie. O autocarro passa por Woldia e leva passageiros desse terminal de autocarros se tiver espaço. Outro autocarro vai de Woldia a Lalibela, saindo de madrugada. Tanto os autocarros de Woldia como o de Adis Abeba saem às 6h00.",116,1,0,0,0,0,0,0,0,0,0,1
26,980,Lamu.txt,"Para além disso, se estiver mais de um par de dias e parecer como um turista, provavelmente um homem idoso, pequeno e robusto, que se introduzirá como Ali Hippy, que lhe oferecerá a oportunidade de comer na sua casa por um preço. Não tenha medo de aceitar a sua oferta; a comida é boa, e a sua família irá fazer números musicais depois. No entanto, é melhor trazer os seus próprios talheres, ou então coma com as mãos.",565,0,0,0,0,0,1,0,0,0,0,1
30,982,Lamu.txt,"No entanto, a cerveja mais barata da ilha é a do Social Club, escondido a seguir à estação eléctrica, ao longo da costa. é aqui que vão todos os locais, e tem, portanto, a melhor música e a cerveja mais barata. Quando achar que a música está muito alta, vá jogar bilhar. O jogo custa 50 cêntimos. Existe um assistente na mesa do bilhar para preparar o jogo, entre outras coisas.",638,0,0,0,0,0,0,0,0,0,0,0
17,975,Lamu.txt,"Navegar de dhow é uma experiência fantástica. Um cruzeiro romântico para ver o pôr-do-sol ou uma excursão de um dia, combinando ruínas históricas e mergulho, é uma experiência única, relacionado à história de Lamu.",394,0,0,0,0,0,0,0,0,0,0,0
19,976,Lamu.txt,"Um dhow é um navio tradicional árabe com uma ou mais velas latinas. Esta é a melhor maneira de ver a cidade. São relativamente baratos e pode ir tão longe  quanto a Ilha de Manda, as Ruínas de Takwa Ruins ou Matondoni. Kiwayu é a mais bonita das ilhas é uma reserva da biosfera. Existem várias companhias especializadas em viagens até Kiwayu mas é melhor arranjar um capitão local, que conhece melhor as ilhas e as aldeias. Uma pequena companhia chamada Nature+Culture faz a viagem até Kiwayu e especializa-se em eco turismo. Eles também fazem pequenas viagens, e o dono da companhia, Gabriel Suleiman, é um antigo jogador de futebol muito conhecido e respeitado na região: .",439,0,0,0,1,0,0,0,0,0,0,1
7,970,Lamu.txt,"{{Nota|Fale|A maior parte dos locais falam Guia de conversação inglês|inglês, no entanto será mais respeitado e assimilará melhor a cultura mais facilmente se aprender pelo menos Swahili rudimentar.",146,0,0,0,0,0,0,0,0,0,0,0
15,974,Lamu.txt,"Também é de ter em conta que a iluminação à noite na ilha é pouca ou nenhuma. Recomenda-se uma lanterna se quiser andar de noite. Se não trouxer uma, muitas das minúsculas lojas vendem isqueiros baratos que vem com pequenas, mas eficazes lanternas LED.",360,0,0,0,0,0,0,0,0,0,0,0
21,977,Lamu.txt,"Os guias turísticos de Lamu são licenciados e vão-lhe mostrar a sua licença se pedida. Estes tem uma associação bem organizada e trabalham em conjunto cooperativamente. A Sailkenya , também faz viagens de três dias. Os capitães de dhows em Lamu, no entanto, organizaram-se recentemente numa organização profissional, chamada Promise/Ahadi. Eles oferecem serviços excelentes e o seu conhecimento do oceano e da ilha é impressionante. Pode encontrar informação no seu site , ou então visite o seu escritório (perto do Museu do Posto de Correio Alemão) ou procure-os ao longo da costa da cidade, vestidos com t-shirts azul brilhante e um crachá da sua organização.",476,0,0,0,1,0,1,0,0,0,0,2
3,968,Lamu.txt,"Lamu é uma cidade no Quénia Costeiro. É a principal cidade da Ilha de Lamu, que, por sua vez, faz parte do Arquipélago de Lamu. Lamu é um sítio para relaxar. Deixe o telemóvel e o portátil em casa e deixe- se absorver pela paz local, interrompida apenas pelo zurrar dos burros e pela chamada para a oração ouvida em mesquitas por toda a ilha.",30,0,0,0,1,0,0,0,0,0,0,1
32,983,Lamu.txt,Os hotéis em Lamu vão desde hotéis económicos a hotéis e casa de hóspedes de luxo.,666,0,0,0,0,0,0,0,0,0,0,0
5,969,Lamu.txt,"A forma mais fácil de chegar à cidade é de avião, directamente desde Nairobi (Com a companhia Fly 540 desde o Aeroporto de Kenyatta , ou com a Safarilink e a Air Kenya desde o Aeroporto de Wilson, Nairobi) ou desde Mombaça ou Melinde no sul (operadoras incluem a Mombasa Safari Air desde Mombaça, que não realiza voos todos os dias, e a Fly 540 desde Melinde). O aeroporto fica numa ilha perto da cidade, sendo precisa uma viagem de barco/ferry.",72,0,0,1,1,0,0,0,0,0,0,2
28,981,Lamu.txt,"O Petleys é um dos poucos bares da cidade, e o lugar perfeito para relaxar e beber uma cerveja. Pode também beber uma Tusker (cerveja) no Lamu Palace Hotel, mas aqui é mais caro do que no Petleys, e muito silencioso, mas bom se quiser ouvir as ondas e ler um livro.",599,0,0,0,1,0,0,0,0,0,0,1
23,978,Lamu.txt,"Mas também pode arranjar uma viagem de dhow num hotel, incluindo o Peponi em Shela e a Casa de Lamu. Recentemente, vários capitães adoptaram o dhow moçambicano, que é mais largo e mais confortável que os tradicionais. Faça a sua escolha!",524,0,0,0,0,0,1,0,0,0,0,1
25,979,Lamu.txt,Os restaurantes na costa de Lamu oferecem excelente marisco a preços razoáveis. Investigue vários restaurantes para encontrar o melhor preço. O Seafront Cafe é muito bom e vários locais comem aí. Tente o caranguejo ao alho ou a sopa de caranguejo.,558,0,0,0,0,0,0,0,0,0,0,0
11,972,Lamu.txt,Também é possível - embora seja caro - alugar um carro em Mombaça ou Melinde.,233,0,0,0,0,0,0,0,0,0,0,0
9,971,Lamu.txt,"Outra opção é apanhar o autocarro diário desde Mombaça via Melinde. Esta rota é conhecido pelos ataques por bandidos somalis e, no passado, já foram parados e assaltados várias vezes. Em Outubro de 2005 a segurança da rota estava assegurada. Nas partes mais perigosas da viagem existem guardas armados.",205,0,0,0,0,0,0,0,0,0,0,0
13,973,Lamu.txt,"Não existe necessidade de transporte (para além de barcos), pois a cidade é relativamente pequena e os caminhos são muito estreitos. No entanto, existem algumas coisas a ter em conta. A principal forma de transporte na ilha são burros, e eles podem fazer as necessidades sempre que quiserem. Infelizmente, isto significa que o podem fazer nos caminhos. Assim sendo, pense duas vezes antes de trazer sapatos caros, pois é muito provável que numa altura da viagem pise acidentalmente uma coisa que não queria pisar.",282,0,0,0,1,0,0,0,0,0,0,1
47,1006,Las_Vegas.txt,"Quem optar por uma hospedagem mais tranquila não terá dificuldades. Fora da avenida principal, Vegas oferece hotéis bons, baratos e aconchegantes, porém sem toda as atrações dos grandes complexos com cassino.",858,0,0,0,0,0,0,0,0,1,0,1
17,991,Las_Vegas.txt,"A área turística de Las Vegas está basicamente posicionada ao longo de uma mesma avenida, a Strip. Isso já facilita bastante a locomoção. Por isso, seja em carro, ônibus, táxi ou a pé, você não terá problemas para se localizar.",409,0,0,0,0,0,0,0,0,0,1,1
41,1003,Las_Vegas.txt,"Vegas é uma oportunidade imperdível de experimentar a cozinha de chefs badalados a preços mais acessíveis que nas cidades de origem. Em Paris, o menu degustação mais simples no restaurante francês de Guy Savoy custa 390 euros; em Vegas, sai por 290 dólares. E nem é preciso reservar com meses de antecedência. O preço assusta, mas este é o custo médio dos restaurantes mais tops de Vegas.",785,0,0,0,0,0,0,0,0,0,0,0
11,988,Las_Vegas.txt,"Las Vegas está localizada no estado de Nevada, próxima à Costa Oeste americana. A viagem a partir do Brasil é longa, são pelo menos 15 horas de voo saindo de São Paulo e não há voos direto para a cidade, será necessário ao menos uma conexão. As melhores opções são Dallas, Detroit, Houston, Atlanta, Nova York, Miami, Charlotte e Cidade do Panamá. Todas fazem o trecho direto para Las Vegas com tempos de voo que variam de 2 a 6 horas a partir da conexão.",242,1,1,0,1,0,0,0,0,0,1,4
15,990,Las_Vegas.txt,Outra rota comum de quem vai para Las Vegas é pegar a estrada a partir de Los Angeles. São 420km no meio do deserto de Mojave. Em alguns momentos ela cruza com a histórica Rota 66. A pista é muito bem sinalizada e fácil de chegar até o destino.,355,0,0,0,0,0,0,0,0,0,1,1
33,999,Las_Vegas.txt,"Las Vegas tem dois grandes outlets, um em cada ponta da Las Vegas Boulevard: Premium Outlets North (150 lojas) e Premium Outlets South (140 lojas). Aqui está uma das grandes vantagens de Vegas em relação a outras cidades: os dois são bem próximos dos hotéis. Você não perderá mais de 20 minutos para chegar a cada um deles",691,0,0,0,0,0,0,0,0,0,1,1
5,985,Las_Vegas.txt,"A cidade de Las Vegas foi inaugurada em 1905. Em 1931, foram legalizados os jogos de azar na cidade, assim formando varios casinos e bares introduzindo a Downtown Las Vegas, um centro de diversão.",66,0,0,0,1,0,0,0,0,0,0,1
37,1001,Las_Vegas.txt,Nos bufês as refeições podem variar entre 9.90 e US$ 50 de acordo com o horário e o padrão da refeição e alguns incluem as bebidas alcoólicas.,741,0,0,0,0,0,0,0,0,0,0,0
35,1000,Las_Vegas.txt,"Pela Strip há uma grande variedade de restaurantes e bufês. Vegas conta hoje com mais de 1.400 restaurantes e 250 bufês. As especialidades são as mais variadas: francês, mexicano, japonês, italiano, árabe, tailandês, vietnamita, brasileiro e muitas variações de hambúrguer. Você poderá escolher entre famosas redes nacionais, como a Cheesecake Factory, no Forum Shops, ou exclusivos restaurantes de grandes chefs internacionais, como o Joël Robuchon, no MGM. A lista é imensa e sempre deliciosa.",712,0,0,0,0,0,1,0,0,0,0,1
45,1005,Las_Vegas.txt,Quem viaja para Las Vegas tem duas opções de hospedagem: dentro e fora da Strip. Este é o primeiro passo para escolher o hotel; é importante decidir se a intenção é ficar colado ou afastado da agitação da cidade.,828,0,0,0,1,0,0,0,0,1,1,3
39,1002,Las_Vegas.txt,"O preço de uma refeição em um excelente restaurante fica em torno de US$ 35, sem taxas e gorjetas.",766,0,0,0,0,0,0,0,0,0,0,0
13,989,Las_Vegas.txt,"Quem não tem coragem de dirigir nos EUA pode também pegar um ônibus de Los Angeles para Las Vegas. O trajeto é muito comum e a passagem, baratíssima. Com US$ 10 você consegue comprar a passagem e os ônibus são bem confortáveis.",285,0,0,0,0,0,0,0,0,0,0,0
